timestamp,NOx,O3,SO2,NH3,PM2.5,PM10,NO,NO2,CO
2022-07-21 09:00:00,149.89631578947368,17.75020408163265,83.97836734693878,10.065918367346939,45.05918918918918,108.85513513513513,51.01105263157895,23.47972972972973,101.03783783783786
2022-07-21 10:00:00,153.74473684210525,16.640816326530608,84.15346938775511,10.283673469387756,43.02189189189189,108.52135135135134,52.55684210526316,22.7372972972973,75.7783783783784
2022-07-21 11:00:00,157.59315789473683,15.531428571428568,84.32857142857144,10.501428571428573,40.98459459459459,108.18756756756757,54.10263157894737,21.994864864864866,50.51891891891894
2022-07-21 12:00:00,161.4415789473684,14.422040816326527,84.50367346938776,10.719183673469388,38.9472972972973,107.85378378378378,55.648421052631576,21.252432432432435,25.259459459459485
2022-07-21 13:00:00,165.29,13.312653061224486,84.67877551020409,10.936938775510205,36.91,107.52,57.19421052631579,20.51,0.0
2022-07-21 14:00:00,80.87,12.203265306122447,84.8538775510204,11.15469387755102,29.41,81.01,58.74,25.31,2.79
2022-07-21 15:00:00,70.67,11.093877551020405,85.02897959183673,11.372448979591837,28.540000000000003,71.23,8.14,62.54,2.39
2022-07-21 16:00:00,153.44,9.984489795918364,85.20408163265306,11.590204081632654,27.67,61.45,12.82,140.63,2.81
2022-07-21 17:00:00,128.96,8.875102040816323,85.37918367346938,11.80795918367347,31.43,83.26,9.35,119.61,2.75
2022-07-21 18:00:00,139.83,7.7657142857142825,85.55428571428571,12.025714285714287,40.84,123.51,12.1,127.74,2.8
2022-07-21 19:00:00,132.39,6.656326530612241,85.72938775510204,12.243469387755104,57.46,80.55,12.95,119.43,2.77
2022-07-21 20:00:00,144.4,5.546938775510201,85.90448979591837,12.461224489795919,22.19,73.35,16.07,128.34,2.69
2022-07-21 21:00:00,160.79,4.43755102040816,86.07959183673469,12.678979591836736,40.66,69.09,31.95,128.88,2.67
2022-07-21 22:00:00,182.15,3.328163265306119,86.25469387755102,12.896734693877551,31.11,81.7,56.1,126.07,2.71
2022-07-21 23:00:00,202.33,2.218775510204078,86.42979591836735,13.114489795918368,37.92,100.07,69.5,132.82,2.8
2022-07-22 00:00:00,232.9,1.109387755102037,86.60489795918367,13.332244897959185,60.09,127.65,93.52,139.37,2.86
2022-07-22 01:00:00,201.98,0.0,86.78,13.55,48.11,132.0,70.97,131.01,2.68
2022-07-22 02:00:00,174.22,0.0,105.86,19.76,45.13,136.8,60.94,113.36,2.62
2022-07-22 03:00:00,244.52,0.0,137.33,23.56,74.51,156.47,138.52,106.03,2.88
2022-07-22 04:00:00,265.64,0.39,211.72,14.69,72.65,171.41,169.21,96.55,2.87
2022-07-22 05:00:00,234.46,1.42,247.96,8.61,74.23,174.77,142.58,91.76,2.82
2022-07-22 06:00:00,231.11,5.99,221.25,6.59,85.15,160.31,138.29,92.84,2.8
2022-07-22 07:00:00,248.96,17.17,154.5,5.95,56.53,130.66,147.08,101.95,2.76
2022-07-22 08:00:00,252.14,29.68,122.07,6.27,67.27,135.11,145.62,106.44,2.82
2022-07-22 09:00:00,209.77,29.68,121.12,7.03,70.94,131.15,111.74,97.95,2.7
2022-07-22 10:00:00,183.77,19.49,119.21,7.47,54.13,99.03,90.03,93.73,2.55
2022-07-22 11:00:00,167.87,6.08,131.61,7.92,58.88,120.55,77.76,90.12,2.51
2022-07-22 12:00:00,183.06,1.06,148.77,8.11,61.63,97.97,86.91,96.12,2.49
2022-07-22 13:00:00,193.47,0.08,127.79,15.2,34.76,53.17,106.88,86.66,2.43
2022-07-22 14:00:00,147.26,0.0,94.41,23.05,6.87,40.22,73.85,73.33,2.25
2022-07-22 15:00:00,143.89,0.0,82.02,23.56,35.94,58.81,60.06,83.83,2.34
2022-07-22 16:00:00,181.79,0.0,73.43,21.28,40.08,64.68,82.57,99.25,2.38
2022-07-22 17:00:00,180.92,0.0,70.57,20.77,28.08,61.44,67.84,113.06,2.54
2022-07-22 18:00:00,180.64,0.0,74.39,17.48,33.74,64.45,72.3,108.36,2.51
2022-07-22 19:00:00,215.99,0.0,86.78,8.74,32.89,81.13,100.59,115.46,2.53
2022-07-22 20:00:00,224.83,0.2,76.29,4.75,31.26,68.89,130.02,94.88,2.67
2022-07-22 21:00:00,260.13,3.26,57.22,3.7,27.49,55.12,179.13,81.07,2.73
2022-07-22 22:00:00,293.78,10.37,48.16,2.98,23.77,65.47,211.51,82.27,2.85
2022-07-22 23:00:00,259.03,11.62,42.92,2.85,33.34,76.92,175.1,83.83,2.79
2022-07-23 00:00:00,247.12,9.03,39.1,2.94,25.78,56.48,171.75,75.43,2.68
2022-07-23 01:00:00,206.7,4.87,38.15,3.61,29.63,85.57,129.19,77.38,2.47
2022-07-23 02:00:00,179.49,1.83,41.96,4.69,18.45,61.66,111.05,68.43,2.32
2022-07-23 03:00:00,166.47,2.68,46.73,5.0,16.67,56.7,107.91,58.57,2.21
2022-07-23 04:00:00,157.48,12.87,53.41,4.31,19.51,60.0,103.22,54.24,2.23
2022-07-23 05:00:00,172.57,16.99,54.36,4.37,32.9,60.08,115.14,57.49,2.27
2022-07-23 06:00:00,172.46,17.34,52.45,4.18,25.97,69.94,115.5,56.94,2.3
2022-07-23 07:00:00,166.22,17.17,49.11,3.55,26.37,54.45,114.68,51.54,2.27
2022-07-23 08:00:00,161.14,22.53,51.98,3.48,21.13,29.87,110.31,50.83,2.24
2022-07-23 09:00:00,145.66,30.76,54.36,3.55,29.13,44.51,89.46,56.15,2.16
2022-07-23 10:00:00,136.93,40.05,57.7,4.12,31.73,68.66,80.85,56.06,2.14
2022-07-23 11:00:00,140.64,51.5,61.99,4.69,33.31,77.41,77.46,63.18,2.21
2022-07-23 12:00:00,120.7,56.51,63.9,5.32,26.19,73.96,61.35,59.35,2.1
2022-07-23 13:00:00,106.52,46.49,61.04,8.61,22.1,62.33,49.14,57.36,2.04
2022-07-23 14:00:00,87.13,20.03,52.45,12.92,16.14,58.12,36.69,50.43,1.98
2022-07-23 15:00:00,78.94,5.36,47.21,14.44,33.14,79.18,29.27,49.66,1.97
2022-07-23 16:00:00,75.03,1.94,41.01,13.81,35.56,74.59,23.62,51.41,1.98
2022-07-23 17:00:00,94.07,2.03,35.76,12.41,29.58,75.39,29.84,64.23,2.08
2022-07-23 18:00:00,119.86,4.25,31.95,9.63,30.22,89.53,45.92,73.96,2.1
2022-07-23 19:00:00,147.34,12.16,29.8,5.95,29.02,89.06,67.4,79.99,2.18
2022-07-23 20:00:00,151.13,20.03,28.85,4.24,28.63,100.3,71.63,79.49,2.19
2022-07-23 21:00:00,156.52,27.54,28.37,3.36,30.24,100.94,75.87,80.71,2.26
2022-07-23 22:00:00,163.19,30.76,30.52,2.63,29.06,95.11,85.94,77.18,2.24
2022-07-23 23:00:00,154.32,25.75,32.9,2.6,24.08,81.38,79.04,75.29,2.23
2022-07-24 00:00:00,162.57,18.78,36.72,2.72,24.79,80.37,93.57,69.09,2.19
2022-07-24 01:00:00,152.2,11.18,40.05,3.8,21.9,51.19,96.52,55.59,2.17
2022-07-24 02:00:00,139.17,6.26,41.96,5.95,20.47,58.8,92.18,46.98,2.11
2022-07-24 03:00:00,129.93,9.48,43.39,7.22,26.19,59.3,81.08,48.87,2.02
2022-07-24 04:00:00,138.77,27.54,41.01,5.51,22.39,60.79,81.01,57.78,2.02
2022-07-24 05:00:00,129.33,48.64,38.62,5.07,8.21,70.59,79.65,49.69,2.03
2022-07-24 06:00:00,141.52,70.1,37.67,4.88,11.46,63.01,88.13,53.39,2.03
2022-07-24 07:00:00,127.93,87.98,34.33,4.56,13.14,63.23,77.09,50.82,2.01
2022-07-24 08:00:00,120.8,84.4,35.29,4.5,27.79,75.15,70.42,50.36,1.95
2022-07-24 09:00:00,98.64,79.39,39.58,4.81,23.91,64.26,51.27,47.35,1.93
2022-07-24 10:00:00,90.71,84.4,48.16,5.07,23.74,58.54,40.08,50.61,1.95
2022-07-24 11:00:00,96.38,100.14,56.74,5.38,37.23,65.43,42.02,54.39,1.95
2022-07-24 12:00:00,113.64,111.58,57.22,5.76,18.53,75.55,46.6,67.01,2.02
2022-07-24 13:00:00,100.44,103.0,59.13,7.09,28.4,87.23,37.53,62.89,1.91
2022-07-24 14:00:00,82.76,87.26,55.79,8.74,31.43,75.86,26.5,56.24,1.88
2022-07-24 15:00:00,69.81,82.25,49.59,9.37,32.82,69.69,22.08,47.73,1.85
2022-07-24 16:00:00,73.42,86.55,43.39,8.49,22.28,52.71,20.91,52.51,1.89
2022-07-24 17:00:00,100.09,77.25,39.58,7.41,35.8,81.65,30.42,69.68,1.98
2022-07-24 18:00:00,98.4,60.08,36.24,6.02,25.63,55.31,40.02,58.37,1.89
2022-07-24 19:00:00,101.2,46.49,34.33,4.62,11.26,27.11,45.63,55.73,1.89
2022-07-24 20:00:00,171.84,35.41,39.58,4.12,7.24,16.14,102.88,68.87,2.1
2022-07-24 21:00:00,201.06,27.89,42.44,3.58,16.46,44.15,133.26,67.93,2.23
2022-07-24 22:00:00,218.33,21.82,44.82,3.64,21.22,71.07,147.78,70.54,2.32
2022-07-24 23:00:00,253.53,18.24,44.35,4.02,20.62,79.54,171.62,81.89,2.37
2022-07-25 00:00:00,201.6,16.27,42.92,4.37,24.62,80.27,120.75,80.79,2.17
2022-07-25 01:00:00,150.14,14.66,46.25,4.37,24.92,74.52,93.33,56.78,2.02
2022-07-25 02:00:00,122.13,14.31,51.02,4.94,28.3,66.41,76.56,45.53,1.92
2022-07-25 03:00:00,118.68,26.46,54.36,5.07,26.04,62.29,74.78,43.92,1.92
2022-07-25 04:00:00,123.04,56.51,52.45,5.0,18.42,61.4,77.66,45.37,1.94
2022-07-25 05:00:00,118.48,98.71,50.54,5.0,16.58,54.63,72.85,45.63,1.99
2022-07-25 06:00:00,126.27,143.05,50.54,4.75,26.26,68.34,78.86,47.41,1.96
2022-07-25 07:00:00,117.87,175.95,45.3,4.18,31.0,74.48,72.82,45.05,1.92
2022-07-25 08:00:00,124.54,188.83,43.87,4.02,22.15,76.01,77.66,46.89,1.91
2022-07-25 09:00:00,101.35,197.41,45.3,4.24,30.37,64.35,55.52,45.79,1.88
2022-07-25 10:00:00,114.89,194.55,49.11,4.88,22.44,54.1,57.63,57.27,1.91
2022-07-25 11:00:00,87.6,174.52,55.79,5.89,17.41,50.61,36.71,50.86,1.85
2022-07-25 12:00:00,100.15,144.48,58.65,6.97,21.3,50.68,37.68,62.46,1.9
2022-07-25 13:00:00,100.35,117.3,62.94,9.63,33.61,79.05,39.35,60.99,1.88
2022-07-25 14:00:00,84.8,95.84,58.17,12.92,31.13,77.84,31.06,53.72,1.81
2022-07-25 15:00:00,83.42,83.68,53.88,13.43,27.39,72.65,28.73,54.7,1.87
2022-07-25 16:00:00,103.13,75.82,49.11,11.4,20.97,91.13,33.52,69.6,1.86
2022-07-25 17:00:00,112.67,68.66,47.21,9.75,26.75,113.95,35.54,77.14,1.87
2022-07-25 18:00:00,134.32,64.37,46.73,7.73,22.9,106.39,51.45,82.9,1.87
2022-07-25 19:00:00,148.56,63.66,44.35,5.51,29.46,133.1,63.37,85.17,1.96
2022-07-25 20:00:00,121.68,61.51,42.92,4.5,27.46,109.77,54.09,67.58,1.86
2022-07-25 21:00:00,79.36,55.07,42.92,3.7,30.77,64.46,34.01,45.41,1.82
2022-07-25 22:00:00,164.41,43.99,45.78,3.55,12.32,17.96,99.08,65.46,2.07
2022-07-25 23:00:00,204.03,36.12,46.25,3.74,14.16,36.61,137.7,66.28,2.1
2022-07-26 00:00:00,192.97,31.11,45.3,4.12,18.81,67.99,133.98,58.95,2.09
2022-07-26 01:00:00,139.5,24.68,46.73,4.88,28.09,82.02,85.34,54.11,1.92
2022-07-26 02:00:00,141.46,19.85,52.93,6.21,29.33,71.75,83.8,57.66,1.91
2022-07-26 03:00:00,160.79,27.89,61.04,6.59,27.15,76.79,94.76,66.07,1.94
2022-07-26 04:00:00,138.72,45.42,65.8,5.89,23.91,86.87,85.1,53.59,1.95
2022-07-26 05:00:00,146.81,61.51,65.8,5.64,18.84,79.52,92.58,54.25,1.95
2022-07-26 06:00:00,154.66,82.25,64.85,5.19,27.43,84.66,98.77,55.87,1.99
2022-07-26 07:00:00,132.2,111.58,57.7,4.56,31.31,75.31,80.76,51.46,1.93
2022-07-26 08:00:00,131.82,144.48,52.45,4.37,35.66,79.35,78.13,53.63,1.95
2022-07-26 09:00:00,110.78,157.36,49.59,4.31,32.62,63.81,62.14,48.63,1.88
2022-07-26 10:00:00,107.87,154.5,48.64,4.81,24.65,59.99,55.2,52.67,1.84
2022-07-26 11:00:00,118.78,134.47,51.02,5.76,24.61,66.13,59.01,59.77,1.82
2022-07-26 12:00:00,86.67,114.44,51.98,6.9,37.34,70.18,39.26,47.38,1.77
2022-07-26 13:00:00,77.91,95.84,55.31,9.88,36.71,56.95,30.48,47.42,1.75
2022-07-26 14:00:00,71.39,79.39,53.41,13.43,28.09,53.31,24.16,47.22,1.76
2022-07-26 15:00:00,66.03,67.23,52.45,14.95,18.68,36.2,23.5,42.53,1.73
2022-07-26 16:00:00,63.69,60.8,47.21,13.93,2.97,10.87,21.28,42.4,1.72
2022-07-26 17:00:00,70.53,60.08,41.96,12.16,16.65,49.14,19.44,51.08,1.7
2022-07-26 18:00:00,67.24,60.08,37.19,9.25,26.1,51.17,17.95,49.29,1.73
2022-07-26 19:00:00,88.37,61.51,32.42,6.71,20.99,54.45,26.0,62.39,1.78
2022-07-26 20:00:00,103.64,60.08,31.47,5.89,23.76,84.58,35.26,68.39,1.87
2022-07-26 21:00:00,155.58,57.22,31.95,5.57,24.71,104.02,76.77,78.84,2.04
2022-07-26 22:00:00,159.73,53.64,34.81,5.38,27.14,117.59,82.7,77.07,2.01
2022-07-26 23:00:00,179.34,49.35,38.62,5.19,31.17,142.78,105.2,74.21,2.03
2022-07-27 00:00:00,188.29,42.92,43.39,5.32,33.03,134.51,117.93,70.34,1.95
2022-07-27 01:00:00,178.31,31.83,50.54,6.59,36.9,142.66,108.2,70.08,1.98
2022-07-27 02:00:00,148.49,16.99,58.17,8.99,33.84,127.43,85.49,62.98,1.89
2022-07-27 03:00:00,128.07,7.69,65.8,10.13,27.82,93.68,75.73,52.32,1.84
2022-07-27 04:00:00,144.39,11.0,76.29,7.54,15.73,71.41,88.53,55.88,1.89
2022-07-27 05:00:00,129.28,17.52,76.29,6.65,27.52,102.13,80.2,49.08,1.81
2022-07-27 06:00:00,124.75,21.99,71.53,5.95,31.34,75.06,79.95,44.8,1.82
2022-07-27 07:00:00,118.85,40.05,58.65,5.26,30.29,82.32,74.4,44.43,1.82
2022-07-27 08:00:00,132.4,63.66,49.59,4.94,33.9,90.06,81.06,51.36,1.87
2022-07-27 09:00:00,133.0,97.27,46.73,4.75,44.22,144.56,77.12,55.84,1.89
2022-07-27 10:00:00,109.38,120.16,47.21,5.19,30.78,86.37,59.02,50.34,1.79
2022-07-27 11:00:00,97.47,105.86,50.54,6.27,27.38,59.41,47.03,50.44,1.77
2022-07-27 12:00:00,91.0,74.39,51.5,7.35,37.77,70.3,39.81,51.17,1.71
2022-07-27 13:00:00,80.09,41.84,55.79,9.63,23.69,69.91,32.76,47.33,1.69
2022-07-27 14:00:00,75.4,20.03,50.54,11.4,19.1,40.06,29.96,45.43,1.7
2022-07-27 15:00:00,69.66,10.01,41.01,10.26,13.95,36.32,26.01,43.64,1.66
2022-07-27 16:00:00,87.49,7.24,33.86,8.23,17.05,51.57,28.27,59.23,1.71
2022-07-27 17:00:00,107.15,4.78,33.86,7.73,23.13,91.14,35.35,71.8,1.8
2022-07-27 18:00:00,110.62,2.32,34.81,6.78,37.68,129.04,37.15,73.53,1.81
2022-07-27 19:00:00,123.2,1.11,33.38,5.95,33.07,112.31,49.03,74.12,1.82
2022-07-27 20:00:00,102.79,0.4,33.38,6.4,27.87,108.25,37.51,65.28,1.86
2022-07-27 21:00:00,86.11,0.11,35.29,6.97,29.63,79.2,31.96,54.13,1.82
2022-07-27 22:00:00,107.5,0.02,39.1,7.6,16.25,55.12,43.04,64.5,1.83
2022-07-27 23:00:00,105.05,0.01,42.44,8.04,29.52,75.48,43.67,61.37,1.78
2022-07-28 00:00:00,96.95,0.0,43.87,8.74,35.64,90.6,42.43,54.52,1.75
2022-07-28 01:00:00,85.14,0.0,50.07,10.39,29.0,77.36,39.66,45.5,1.75
2022-07-28 02:00:00,99.69,0.01,64.85,13.68,28.32,77.22,49.82,49.85,1.76
2022-07-28 03:00:00,99.52,0.02,82.97,16.09,19.98,73.5,49.23,50.29,1.73
2022-07-28 04:00:00,101.96,0.11,90.6,14.69,15.42,54.3,54.03,47.94,1.76
2022-07-28 05:00:00,101.06,0.03,99.18,13.55,29.59,67.9,56.76,44.29,1.74
2022-07-28 06:00:00,88.97,0.01,105.86,12.79,24.83,40.77,49.42,39.56,1.67
2022-07-28 07:00:00,128.43,0.51,89.65,11.27,11.28,30.38,76.87,51.55,1.76
2022-07-28 08:00:00,108.05,0.52,76.29,10.13,7.41,17.43,57.94,50.15,1.68
2022-07-28 09:00:00,156.43,0.65,83.92,9.25,11.24,44.65,90.77,65.69,1.69
2022-07-28 10:00:00,124.27,0.31,99.18,12.03,19.43,70.35,65.91,58.29,1.75
2022-07-28 11:00:00,93.1,0.11,90.6,14.06,39.36,51.61,43.36,49.73,1.73
2022-07-28 12:00:00,90.84,0.05,64.85,12.03,64.01,47.87,34.65,56.19,1.73
2022-07-28 13:00:00,114.5,0.03,49.11,11.27,53.42,68.4,30.45,84.04,1.55
2022-07-28 14:00:00,90.79,0.01,48.16,11.91,34.95,73.88,25.28,65.52,1.11
2022-07-28 15:00:00,109.76,0.01,49.11,11.53,18.98,41.1,36.32,73.45,0.81
2022-07-28 16:00:00,111.24,0.01,51.98,12.79,8.53,16.4,47.53,63.71,1.72
2022-07-28 17:00:00,151.13,0.0,55.79,15.07,11.02,24.86,80.79,70.43,1.92
2022-07-28 18:00:00,130.11,0.0,54.36,14.06,16.53,106.4,69.53,60.52,1.77
2022-07-28 19:00:00,122.07,0.0,44.82,10.77,16.28,60.42,65.83,56.27,1.71
2022-07-28 20:00:00,130.49,0.0,41.96,11.4,11.23,47.0,68.88,61.61,1.82
2022-07-28 21:00:00,133.65,0.0,46.73,14.06,5.08,35.55,71.67,62.13,1.82
2022-07-28 22:00:00,199.62,0.0,53.41,15.71,4.55,55.04,130.85,68.64,1.83
2022-07-28 23:00:00,137.63,0.0,55.31,13.43,10.66,54.72,76.43,61.21,1.79
2022-07-29 00:00:00,134.26,0.0,61.99,12.29,23.02,64.21,75.1,59.12,1.77
2022-07-29 01:00:00,128.01,0.0,84.88,13.17,18.07,52.99,75.81,52.22,1.74
2022-07-29 02:00:00,120.48,0.03,94.41,15.45,18.71,36.32,73.24,47.21,1.76
2022-07-29 03:00:00,109.37,0.16,80.11,14.19,8.97,23.7,67.89,41.47,1.74
2022-07-29 04:00:00,109.0,0.82,51.02,9.88,11.36,39.53,64.55,44.46,1.7
2022-07-29 05:00:00,115.11,1.23,47.68,9.75,20.92,49.6,70.12,45.05,1.69
2022-07-29 06:00:00,128.87,2.08,50.54,9.75,28.21,65.08,83.52,45.31,1.73
2022-07-29 07:00:00,127.57,13.23,45.78,8.61,36.73,66.14,83.79,43.78,1.73
2022-07-29 08:00:00,124.93,25.03,40.53,7.41,33.34,61.71,81.09,43.88,1.8
2022-07-29 09:00:00,216.91,30.04,39.1,6.71,21.33,72.24,157.33,59.68,2.01
2022-07-29 10:00:00,212.22,34.69,34.81,6.46,23.17,84.8,153.22,58.98,1.89
2022-07-29 11:00:00,184.79,37.19,35.76,6.9,21.56,77.05,125.08,59.66,1.86
2022-07-29 12:00:00,148.12,32.19,41.01,7.98,38.93,80.97,95.55,52.54,1.78
2022-07-29 13:00:00,159.58,9.83,53.88,17.48,32.31,73.75,105.6,54.06,1.82
2022-07-29 14:00:00,143.5,0.2,68.66,28.88,23.87,64.1,90.03,53.4,1.76
2022-07-29 15:00:00,141.21,0.0,74.39,33.94,32.81,63.59,88.8,52.39,1.78
2022-07-29 16:00:00,171.74,0.0,77.25,35.97,17.7,47.17,119.07,52.69,1.77
2022-07-29 17:00:00,157.44,0.0,76.29,33.94,4.16,9.02,107.2,50.24,1.7
2022-07-29 18:00:00,195.79,0.0,64.85,24.83,11.23,14.64,140.13,55.63,1.69
2022-07-29 19:00:00,141.19,0.0,46.73,13.3,10.75,24.11,95.32,45.97,1.64
2022-07-29 20:00:00,182.74,0.0,36.24,9.25,14.78,20.54,132.03,50.67,1.91
2022-07-29 21:00:00,187.28,0.0,32.9,8.36,17.08,24.85,137.46,49.84,1.95
2022-07-29 22:00:00,159.6,0.0,32.9,8.36,10.11,33.67,113.29,46.27,1.85
2022-07-29 23:00:00,150.77,0.0,32.9,8.49,15.18,26.58,101.73,49.02,1.83
2022-07-30 00:00:00,171.01,0.0,33.38,8.87,5.91,14.36,117.96,53.09,1.89
2022-07-30 01:00:00,194.88,0.01,38.62,11.4,8.06,21.28,138.21,56.67,1.8
2022-07-30 02:00:00,154.84,0.18,45.78,14.44,7.64,21.66,102.27,52.53,1.79
2022-07-30 03:00:00,171.71,0.93,44.82,11.91,13.84,27.07,125.78,46.08,1.79
2022-07-30 04:00:00,192.4,5.54,36.24,7.98,22.93,29.13,147.9,44.41,1.8
2022-07-30 05:00:00,196.41,12.34,35.29,7.85,33.4,47.56,152.2,44.23,1.91
2022-07-30 06:00:00,202.35,24.68,33.86,7.47,23.14,39.28,154.32,48.02,1.91
2022-07-30 07:00:00,196.3,43.63,26.94,6.59,17.28,35.65,151.24,45.05,1.97
2022-07-30 08:00:00,186.28,41.84,24.8,6.33,13.25,31.06,135.99,50.4,1.89
2022-07-30 09:00:00,235.98,36.48,25.99,6.52,34.0,124.88,174.51,61.37,1.96
2022-07-30 10:00:00,204.71,21.99,29.33,9.88,42.07,132.39,153.14,51.55,1.85
2022-07-30 11:00:00,216.84,7.24,33.86,14.95,28.32,107.39,156.91,59.93,1.88
2022-07-30 12:00:00,175.52,2.01,37.67,19.25,22.78,89.49,120.35,55.14,1.82
2022-07-30 13:00:00,142.34,0.26,52.45,32.42,18.2,71.48,94.88,47.42,1.77
2022-07-30 14:00:00,120.76,0.01,73.43,47.62,21.86,68.77,78.21,42.54,1.71
2022-07-30 15:00:00,126.87,0.0,85.83,53.2,29.68,75.88,80.14,46.74,1.71
2022-07-30 16:00:00,137.71,0.0,95.37,56.24,33.9,77.98,82.37,55.36,1.61
2022-07-30 17:00:00,135.9,0.0,119.21,72.96,24.62,62.02,80.06,55.88,1.59
2022-07-30 18:00:00,140.17,0.0,144.96,87.14,14.98,59.57,85.08,55.13,1.8
2022-07-30 19:00:00,163.89,0.0,146.87,83.09,5.25,55.75,99.13,64.74,1.78
2022-07-30 20:00:00,165.72,0.0,108.72,54.21,14.89,55.9,100.11,65.65,1.84
2022-07-30 21:00:00,153.69,0.0,58.65,21.03,22.77,89.98,95.25,58.37,1.85
2022-07-30 22:00:00,178.17,0.0,40.05,7.92,31.06,97.21,122.25,56.05,1.91
2022-07-30 23:00:00,182.61,0.0,30.04,5.95,31.2,106.85,124.87,57.65,2.04
2022-07-31 00:00:00,190.77,0.01,25.27,5.83,21.29,68.96,141.72,49.07,2.04
2022-07-31 01:00:00,199.02,0.05,26.7,7.35,12.77,45.0,150.59,48.49,2.02
2022-07-31 02:00:00,173.37,0.35,30.99,10.13,17.07,35.31,127.23,46.1,1.92
2022-07-31 03:00:00,159.05,1.14,33.38,11.53,21.6,42.58,116.36,42.62,1.84
2022-07-31 04:00:00,148.37,6.62,26.23,9.37,21.72,26.4,109.12,39.3,1.87
2022-07-31 05:00:00,202.21,18.6,24.08,8.99,24.6,47.96,162.85,39.35,2.01
2022-07-31 06:00:00,212.99,37.91,22.89,8.61,23.92,35.96,173.74,39.24,2.02
2022-07-31 07:00:00,209.45,62.94,18.84,7.35,18.54,45.2,167.12,42.35,1.95
2022-07-31 08:00:00,203.93,73.67,17.88,6.4,32.92,73.07,131.19,72.78,1.86
2022-07-31 09:00:00,223.23,90.84,19.55,6.14,26.98,92.68,166.21,57.03,1.87
2022-07-31 10:00:00,206.32,104.43,22.17,6.27,29.67,92.35,150.37,56.02,1.8
2022-07-31 11:00:00,208.3,94.41,25.99,7.09,40.33,101.0,151.0,57.21,1.79
2022-07-31 12:00:00,180.62,70.81,28.13,7.92,24.27,74.59,124.17,56.36,1.7
2022-07-31 13:00:00,152.25,20.21,34.81,15.07,15.07,71.5,97.97,54.28,1.68
2022-07-31 14:00:00,120.09,0.23,44.35,22.29,21.41,65.44,78.52,41.53,1.66
2022-07-31 15:00:00,127.9,0.0,52.93,24.57,21.56,68.37,78.74,49.18,1.66
2022-07-31 16:00:00,137.04,0.0,60.56,25.84,25.47,99.64,82.06,54.99,1.68
2022-07-31 17:00:00,132.83,0.0,58.65,21.28,24.0,60.08,77.79,55.03,1.71
2022-07-31 18:00:00,136.84,0.0,45.78,12.92,19.88,60.99,82.32,54.51,1.75
2022-07-31 19:00:00,151.92,0.04,30.28,6.59,16.52,54.8,92.27,59.7,1.76
2022-07-31 20:00:00,188.99,0.23,28.13,5.7,23.08,79.46,121.78,67.26,1.84
2022-07-31 21:00:00,221.02,0.31,30.99,5.83,27.91,118.1,153.43,67.62,2.06
2022-07-31 22:00:00,237.13,0.35,35.76,6.02,34.98,112.32,169.08,68.13,2.13
2022-07-31 23:00:00,202.6,0.27,37.67,6.08,22.18,95.75,144.28,58.2,2.01
2022-08-01 00:00:00,202.06,0.16,37.19,6.33,14.73,80.53,147.19,54.9,1.99
2022-08-01 01:00:00,162.72,0.15,40.05,7.54,19.17,84.28,115.07,47.61,1.84
2022-08-01 02:00:00,182.78,0.32,47.21,11.02,26.73,77.7,124.4,58.39,1.94
2022-08-01 03:00:00,214.7,0.66,54.84,13.93,19.56,78.95,152.16,62.6,1.89
2022-08-01 04:00:00,213.99,1.29,58.65,14.69,24.52,76.45,153.5,60.49,2.01
2022-08-01 05:00:00,215.95,2.73,58.17,13.05,18.69,69.19,159.17,56.8,1.98
2022-08-01 06:00:00,211.14,5.59,52.93,10.89,12.65,81.82,163.63,47.48,1.92
2022-08-01 07:00:00,184.6,16.45,41.01,8.23,17.25,72.6,142.29,42.44,1.85
2022-08-01 08:00:00,179.55,25.75,39.58,7.92,17.17,68.09,137.65,41.67,1.77
2022-08-01 09:00:00,210.07,35.05,41.96,7.79,28.06,80.57,162.6,47.55,1.79
2022-08-01 10:00:00,214.18,45.78,40.53,8.11,22.6,73.98,162.05,52.09,1.75
2022-08-01 11:00:00,149.52,55.79,38.62,8.99,23.43,63.54,85.22,64.16,1.57
2022-08-01 12:00:00,111.23,59.37,37.19,10.26,15.78,41.6,127.18,35.93,0.95
2022-08-01 13:00:00,131.33,12.7,47.68,24.07,83.02,119.47,53.39,77.97,1.59
2022-08-01 14:00:00,113.01,0.16,62.94,35.46,169.58,244.6,46.75,65.81,1.72
2022-08-01 15:00:00,116.7,0.0,71.53,38.5,232.29,333.35,189.13,20.48,0.62
2022-08-01 16:00:00,142.87,0.0,76.29,40.53,297.19,420.64,126.96,56.89,5928.04
2022-08-01 17:00:00,169.04,0.0,71.53,33.44,328.09,462.79,59.65,109.1,2.09
2022-08-01 18:00:00,138.32,0.0,53.41,20.52,271.21,383.69,107.18,121.48,1.31
2022-08-01 19:00:00,181.83,0.0,33.86,9.75,132.48,190.28,78.5,103.29,2.25
2022-08-01 20:00:00,230.26,0.01,26.46,6.78,77.18,110.47,135.63,94.61,2.4
2022-08-01 21:00:00,274.08,0.35,24.8,5.57,53.23,2.85,184.83,89.55,2.53
2022-08-01 22:00:00,255.48,7.96,27.89,5.07,35.84,13.25,173.22,81.95,2.42
