day,daily_actual_aqi,daily_predicted_aqi,accuracy
2022-04-10,239.23566199309778,249.75749,95.60189731552838
2022-04-11,185.90853246044736,291.1175,43.408213263306
2022-04-12,174.93737338497613,302.28055,27.20642121995904
2022-04-13,276.4847331410025,303.8679,90.09596083219198
2022-04-14,190.28315277652752,333.96127,24.492463825438918
2022-04-15,214.22901829473352,209.53886,97.81068213992435
2022-04-16,210.93055683843497,253.31477,79.90608029655937
2022-04-17,171.98026122409303,207.83806,79.15005071374826
2022-04-18,178.54968678941822,209.38937,82.72767231104078
2022-04-19,266.9417011692544,297.6409,88.4996617784031
2022-04-20,211.71331266380784,234.5809,89.19879475311298
2022-04-21,177.08437536498985,215.29147,78.42435395842625
2022-04-22,197.3073449474502,208.18623,94.48632356998415
2022-04-23,264.34926209383167,283.89728,92.60523158515156
2022-04-24,259.9077293026509,249.89604,96.14798395592322
2022-04-25,258.2167291899963,149.02657,57.7137531016063
2022-04-26,241.8307303746994,222.47737,91.99714646319248
2022-04-27,220.85488041266268,148.55612,67.26413360148433
2022-04-28,287.955631715855,260.73724,90.54771462488031
2022-04-29,220.01075120052866,209.70587,95.31619270318974
2022-04-30,195.72476290832455,464.57803,-37.36293075233874
2022-05-01,246.71067314795195,196.83408,79.78336462553176
2022-05-02,210.47619760124178,268.35446,72.50127818332527
2022-05-03,252.7665754510071,266.10242,94.72404865343233
2022-05-04,124.66528478633899,200.6532,39.04645259818523
2022-05-05,185.1945925722485,300.91684,37.51316092978521
2022-05-06,242.77155551694642,268.5995,89.36121996139775
2022-05-07,258.88865855435733,196.30952,75.82778080443214
2022-05-08,309.7081205673759,256.20782,82.72557537001816
2022-05-09,303.71946808510637,233.33403,76.82550994261052
2022-05-10,271.8543105940662,342.11798,74.15392450117041
2022-05-11,293.73230496453897,230.64891,78.52350818215456
2022-05-12,216.2923404255319,344.6071,40.67531679408375
2022-05-13,152.05522312544494,260.1722,28.896235627027195
2022-05-14,206.25757331148264,209.5918,98.38346611472922
2022-05-15,236.25558510638297,112.99131,47.82587893901019
2022-05-16,243.26150370932595,214.02803,87.9826964529705
2022-05-17,267.691746874276,258.97995,96.74558628540919
2022-05-18,244.52977795498342,235.63733,96.36344950386453
2022-05-19,186.92951473044158,234.14003,74.74421562327166
2022-05-20,222.02465390220385,204.05782,91.9077282478909
2022-05-21,207.81197223564027,337.19427,37.74068872220919
2022-05-22,239.26853793466807,250.39876,95.34823086395866
2022-05-23,182.19060121033903,202.76985,88.70454878708449
2022-05-24,209.6828888888889,276.95883,67.9153872522855
2022-05-25,172.28868455819668,231.39908,65.69107602015657
2022-05-26,225.35512234666697,227.29599,99.13875148549685
2022-05-27,227.8938472588327,264.91965,83.75304976272055
2022-05-28,278.441170212766,297.87488,93.02053367249118
2022-05-29,152.47000000000003,278.89172,17.084197787884534
2022-05-30,284.4199736564805,278.88367,98.0534747285436
2022-05-31,335.00314272808606,219.65955,65.56939857627839
2022-06-01,245.10283913411078,270.9846,89.44045300316795
2022-06-02,211.95794364311976,244.90863,84.45413926856448
2022-06-03,211.73231328613514,228.27461,92.18716364834337
2022-06-04,202.10712040896928,180.61041,89.36370585666954
2022-06-05,180.64228880542527,275.7864,47.33009679269499
2022-06-06,194.60125905764463,226.5915,83.56113004855376
2022-06-08,156.47760875349917,317.84387,-3.1241879283925584
2022-06-09,193.55992902638022,222.28389,85.16017189683262
2022-06-10,248.72,318.54733,71.9253245562593
2022-06-11,184.6132611090131,191.33989,96.35636769701932
2022-06-12,186.0271119203611,207.02017,88.71505342309098
2022-06-13,163.70443812197146,260.37167,40.95014370350244
2022-06-14,158.0074112895473,334.19803,-11.507818422540936
2022-06-15,171.90385718486044,266.65958,44.87865439269485
2022-06-16,198.82673329627164,304.7735,46.71402407390893
2022-06-17,111.21558561779604,264.6494,-37.96072519187675
2022-06-18,137.81325810025248,237.45023,27.7014642108348
2022-06-19,178.82209038629688,219.19217,77.42444531548223
2022-06-20,195.1682092125538,227.31174,83.53034647513407
2022-06-21,287.43588588588585,291.51675,98.58025094816279
2022-06-22,283.76993132961,272.27783,95.9502054201044
2022-06-23,220.89545940855996,190.12595,86.07055416801124
2022-06-24,200.41208954934865,186.19249,92.90481928645136
2022-06-25,316.79057453315227,249.00238,78.60157479055158
2022-06-26,225.56002990543644,276.5096,77.41196294705539
2022-06-27,210.85049522221632,231.88797,90.02256327341546
2022-06-28,151.7538979303827,262.9341,26.736501576091626
2022-06-29,144.89907442406783,300.9142,-7.671592302392625
2022-06-30,109.99581604328394,204.27234,14.290810127900457
2022-07-01,129.85605504587156,242.90286,12.944523485621929
2022-07-02,219.3987180313776,286.27246,69.51953798720083
2022-07-03,91.05250016175299,301.0512,-130.63475243544346
2022-07-04,156.67297286746046,255.20467,37.10996129907548
2022-07-05,184.16044874843206,280.90894,47.465111289664655
2022-07-06,152.91349691713506,141.13445,92.2969182157357
2022-07-07,110.95272909816975,285.67694,-57.47626330597504
2022-07-08,263.9296636085627,174.39833,66.07757851240581
2022-07-09,137.60937677383353,183.20409,66.86656781767559
2022-07-10,100.11322397562883,233.53749,-33.27336946173864
2022-07-11,179.61801173158145,278.2303,45.09889461402425
2022-07-12,171.69427511438576,245.22955,57.170803709512164
2022-07-13,181.66909871244636,201.34283,89.17056566050877
2022-07-14,116.9371083177859,248.00778,-12.08646729012743
2022-07-15,113.3375662168775,290.865,-56.635994527877216
2022-07-16,83.5438609568257,308.44742,-169.20416973820727
2022-07-17,124.49707096547293,269.8557,-16.756676119283753
2022-07-18,263.585441805318,313.54462,81.04630720432573
2022-07-19,169.26362377684129,268.09464,41.611192630955344
2022-07-20,170.73835553150624,246.80124,55.450617264420245
2022-07-21,107.33500000000001,185.95044,26.756939066357674
2022-07-22,117.48769033386469,203.9654,26.394243952878867
2022-07-23,87.7447424892704,353.19745,-202.52833242249068
2022-07-24,67.72328823785533,219.15736,-123.60709232234095
2022-07-25,86.47885073915117,360.71918,-217.11837537497132
2022-07-26,133.79296024395754,319.80405,-39.02905358228864
2022-07-27,76.60400984923517,234.87021,-106.6030214377601
2022-07-28,74.82888998936208,246.80016,-129.81934607707575
2022-07-29,86.46175953308718,205.75699,-37.97455619284682
2022-07-30,98.38988237442676,215.99449,-19.529169427373105
2022-07-31,112.65390921675268,187.63599,33.440323879837635
2022-08-01,182.60256132461285,294.89716,38.50327529772179
2022-08-02,99.02469812578381,176.34512,21.91804001561576
2022-08-03,119.48182951113775,234.36032,3.852751498858254
2022-08-04,129.79462830010993,244.8739,11.33741467251454
2022-08-05,98.33407438112282,180.02905,16.920987086715115
2022-08-06,168.51301756728284,279.21313,34.307676168612616
2022-08-07,112.24603023859075,228.67773,-3.729017310386311
2022-08-08,193.86928768519823,251.1359,70.46122788505781
2022-08-09,136.65358593791518,243.6088,21.732599628455702
2022-08-10,131.17143871251994,172.46106,68.52239994997358
2022-08-11,113.57076659787944,224.26607,2.5318713406745275
2022-08-12,111.90406444792066,292.55505,-61.4338050670988
2022-08-13,137.17416582960462,325.95798,-37.62344412563897
2022-08-14,112.0335887548736,246.83186,-20.319518589538006
2022-08-15,104.53814186684713,336.6163,-122.00333436095607
2022-08-16,96.31284141254422,329.1765,-141.77842626601355
2022-08-17,147.3757113409494,251.65,29.24595131262882
2022-08-18,120.60134715707895,360.10336,-98.58983462936578
2022-08-19,71.28169774669774,221.86945,-111.25724107919379
2022-08-20,126.5829878751556,140.52802,88.98349020224056
2022-08-21,225.96063829787235,223.7264,99.01122440555034
2022-08-22,135.4059625774283,265.82788,3.68081597044268
2022-08-23,116.57334898639392,274.14685,-35.17112013135616
2022-08-24,98.88303787305847,263.70053,-66.67923708450996
2022-08-25,110.08457547798184,308.36813,-80.11929210427758
2022-08-26,113.2275109116365,307.12018,-71.24165827714333
2022-08-27,93.87215476524253,292.5104,-111.6050837712811
2022-08-28,136.27486893279743,109.994026,80.71482808640562
2022-08-29,130.3600837016643,282.2691,-16.530318168476697
2022-08-30,225.65399568972364,375.204,33.7259622357077
2022-08-31,127.130355606812,240.91833,10.495035736352165
2022-09-01,284.68963717228894,192.96255,67.77997149747436
2022-09-02,230.2032559620793,274.13013,80.91822341631796
2022-09-03,136.56518923959163,231.04054,30.820325524392075
2022-09-04,143.46395044432376,245.37091,28.966852031754073
2022-09-05,134.88918236372288,246.43896,17.302647606508643
2022-09-06,214.30932245531378,204.6111,95.4746610641859
2022-09-07,259.7257853698148,329.47015,73.14692172767047
2022-09-08,292.96266404825184,293.25946,99.89869139061419
2022-09-09,190.04586715271648,298.00626,43.192456343160224
2022-09-10,280.1603723404255,324.29575,84.24638961588951
2022-09-11,185.47231114727168,215.7753,83.6617187020804
2022-09-12,157.07918236512293,235.89563,49.82374727767264
2022-09-13,106.7273076923077,247.65204,-32.04186813012626
2022-09-14,84.3001258594797,200.4754,-37.81151070427188
2022-09-15,127.58164696818118,214.24947,32.06874105033573
2022-09-16,103.5361809045226,182.52023,23.713573786722364
2022-09-17,194.85618101809797,298.3121,46.906522691329165
2022-09-18,316.94204204204203,332.22137,95.17913989219204
2022-09-19,328.1408494208494,224.40872,68.38792619690514
2022-09-20,233.33802592486103,261.11758,88.0947144411858
2022-09-21,280.62505559404707,158.74983,56.57008488328577
2022-09-22,185.48753847123533,272.49774,53.09107881580054
2022-09-23,170.56385669125396,207.63911,78.26312185486015
2022-09-24,102.79854530161538,247.02245,-40.29760825305104
2022-09-25,244.8436274521806,243.32486,99.3796988515306
2022-09-26,239.68454451463998,226.36295,94.44202838152309
2022-09-27,296.2020902817711,199.01738,67.18972832751481
2022-09-28,242.8136046478512,359.30127,52.02589037284832
2022-09-29,356.7704856824899,160.40077,44.959092338561945
2022-09-30,303.26245764258215,221.65839,73.09127148593844
2022-10-01,343.49295634261495,270.3293,78.70010438173543
2022-10-02,257.73388040042147,219.78516,85.27600481106192
2022-10-03,172.171717597471,206.40767,80.11522917489052
2022-10-04,227.61747643322988,294.70874,70.5245551209571
2022-10-05,105.50603015075376,120.52894,85.7610905071136
2022-10-06,172.62918861959955,255.41591,52.04361391264873
2022-10-07,132.12674784215173,258.17792,4.598295426973678
2022-10-08,101.97138697780751,345.01596,-138.34585457629083
2022-10-09,133.63422282373395,133.00185,99.52678550681475
2022-10-10,172.89768177028452,391.09384,-26.199586685233783
2022-10-11,305.25639028859365,307.575,99.24043460114117
2022-10-12,325.0103468478485,286.4874,88.14716178077605
2022-10-13,350.881204286341,228.64056,65.16181578602277
2022-10-14,240.6877027027027,162.99107,67.71890369892512
2022-10-15,317.3641747150753,236.09383,74.39208489928227
2022-10-16,284.6540697177684,263.27835,92.4906329606023
2022-10-17,266.74914177335233,235.21619,88.17879786218495
2022-10-18,279.55153254947345,223.5949,79.98342644378425
2022-10-19,213.97963639840418,170.68001,79.76460321522596
2022-10-20,317.8680107411383,292.03528,91.87312609387953
2022-10-21,245.28607277421924,333.27063,64.129819474267
2022-10-22,293.35174174174176,274.4558,93.5586095099779
2022-10-23,465.0965593729153,280.3986,60.28825293095031
2022-10-24,266.3613717616457,246.12451,92.40247941769697
2022-10-25,253.122972972973,199.75568,78.91645468736652
2022-10-26,326.486525869346,194.623,59.611342483553955
2022-10-27,294.90308494868907,286.11514,97.02005757994954
2022-10-28,259.51823278471846,184.69556,71.16862451581116
2022-10-29,459.08414720925066,360.51187,78.52849494573579
2022-10-30,275.4928288679964,159.56712,57.92060870286508
2022-10-31,289.4743646423415,179.81792,62.11877072164585
2022-11-01,318.379861096587,310.38815,97.48988268513922
2022-11-02,318.15027027027025,230.45793,72.43681777255117
2022-11-03,229.83763120919085,135.273,58.855895043573625
2022-11-04,214.50798748605087,185.97237,86.69717548168285
2022-11-05,393.32505444069824,214.85445,54.62516155159561
2022-11-06,178.86886081733908,276.87943,45.205351125047166
2022-11-07,234.28829110748043,288.58853,76.82332303932773
2022-11-08,213.5246113864238,307.5417,55.968974716854255
2022-11-09,225.2192411068827,132.1502,58.67625113647217
2022-11-10,203.43736262999477,257.69955,73.32732241910995
2022-11-11,201.67638275788957,207.86223,96.93278630294994
2022-11-12,212.2762585557106,245.60138,84.30106076602311
2022-11-13,248.43665720515037,218.31834,87.87686429701525
2022-11-14,261.55165915614947,233.52661,89.28508122699647
2022-11-15,217.746896267281,227.88158,95.3456602851575
2022-11-16,194.50504561463467,305.29645,43.03931716055413
2022-11-17,210.28992711992368,213.87866,98.2934346696479
2022-11-18,293.1882882882883,260.85007,88.97015247832184
2022-11-19,408.84097296095297,237.66888,58.13235463071915
2022-11-20,271.9597749488161,214.31184,78.80277291463585
2022-11-21,251.78202606862178,242.50188,96.31421297919104
2022-11-22,226.01514508235113,195.458,86.48004207085046
2022-11-23,173.8064278187566,107.264435,61.714883713223365
2022-11-24,348.52053553918404,237.14845,68.04432696968772
2022-11-25,230.20053741048181,309.96887,65.34832821975917
2022-11-26,312.20180180180176,237.78789,76.16480308598587
2022-11-27,372.9952490967343,261.16617,70.01863129499502
2022-11-28,226.62090093445127,199.98865,88.24810361105351
2022-11-29,298.86956983290685,350.14096,82.84489421619018
2022-11-30,323.93617312242657,204.0455,62.98941539692407
2022-12-01,235.11033264033267,98.08453,41.71851257658425
2022-12-02,259.242818616875,214.87555,82.88582513599444
2022-12-03,347.8152835532582,214.56267,61.68868304311458
2022-12-04,392.8310502797661,206.84743,52.65556967068964
2022-12-05,167.1907009852662,331.01547,2.0132277325158583
2022-12-06,265.3582582582583,229.20866,86.37706074983119
2022-12-07,247.2668918918919,204.47588,82.69440129651144
2022-12-08,411.28688735433235,260.81122,63.413453304924936
2022-12-11,236.52042042042044,207.65717,87.79671757653247
2022-12-12,226.17980861789084,289.2016,72.13642062555982
2022-12-13,195.00507876899164,208.78693,92.93256996815659
2022-12-14,172.2505444327362,288.52933,32.49438871570665
2022-12-15,171.56812434141202,354.1201,-6.40202720013454
2022-12-16,298.42759208632935,297.2514,99.60587147136336
2022-12-17,362.36852054109306,250.84402,69.22345911384349
2022-12-18,273.16468085106385,493.7625,19.24364794574494
2022-12-19,239.48564220183485,282.639,81.9808131419605
2022-12-20,269.1258897457109,279.7589,96.0490529554223
2022-12-21,357.27117913471363,152.37254,42.64898828503234
2022-12-22,397.2449170167499,227.1133,57.172108887981764
2022-12-23,374.80811290224904,276.27,73.7097142520295
2022-12-24,267.99370366593047,269.70657,99.36085445405358
2022-12-26,321.61650305799526,304.95834,94.82048980890386
2022-12-27,294.0324324324325,261.75504,89.02250450230211
2022-12-28,235.4739127958306,260.29453,89.45929421397322
2022-12-29,443.92069379586394,258.56906,58.24667894355908
2022-12-30,287.7400093671653,187.97707,65.3287898521524
2022-12-31,220.87637054556905,280.35077,73.07344450178317
2023-01-01,349.9536463521622,371.41406,93.86764036564946
2023-01-02,173.9984301972495,238.24706,63.075169825597044
2023-01-03,250.59720909638344,277.46722,89.2776080301933
2023-01-04,361.3348348348349,259.07916,71.70057730970792
2023-01-05,298.71003334479155,211.15063,70.68749328613964
2023-01-06,306.85359917370045,307.18774,99.89110606236187
2023-01-07,323.69344748350755,209.1245,64.60572436228139
2023-01-08,332.09234234234236,306.03247,92.15282368289205
2023-01-09,330.0068399909445,247.38637,74.9640122018804
2023-01-10,385.5269588133831,279.6539,72.53809202013619
2023-01-11,380.9207955553953,254.73509,66.87350628670026
2023-01-12,351.8015015015015,290.3567,82.53423826046
2023-01-13,263.45772906992926,312.9398,81.21821670477689
2023-01-14,262.1364864864865,236.87274,90.36236995242929
2023-01-15,198.7919300001492,161.72203,81.35241236378512
2023-01-16,332.8207207207207,266.49634,80.07203917878948
2023-01-17,251.25659790109256,285.0233,86.56087549815942
2023-01-18,323.2884379441969,230.70912,71.36324551882812
2023-01-19,244.50869673035942,267.58276,90.56308947286185
2023-01-20,437.37705136757836,335.46484,76.69923300755673
2023-01-21,305.5982984452097,221.45268,72.4652864959656
2023-01-22,203.4131625830256,209.20384,97.15324244187158
2023-01-23,195.28481497830813,258.4015,67.67968145064671
2023-01-24,322.79208361129645,195.06094,60.429283587514
